Company_ID,Domain,Founding_Year,Country,City,Funding_Stage,Total_Funding_USD_Millions,Valuation_USD_Millions,Revenue_ARR_Millions,Monthly_Burn_Rate_Millions,Runway_Months_2024,Peak_Headcount_2023,Layoffs_2024_2025,Current_Headcount_2026,Investor_Tier,AI_Adoption_Level,Acquisition_Status,Valuation_Multiple,Burn_Multiple,Layoff_Ratio,Runway_Health
C1A37090,Robotics,2019,UK,Cambridge,Series A,0.88,20.7,2.63,0.41,1.7,34,15,19,Tier 3 (Angel/Seed),High,Acquired,7.8707224334600765,1.87,0.4412,Crítico (< 6m)
16397FE6,FinTech,2016,USA,Seattle,Pre-IPO,668.2,5390.75,299.75,21.85,30.4,1662,0,1662,Tier 2 (Mid-size VC),High,Independent,17.98415346121768,0.87,0.0,Saludable (> 18m)
C6DC2D08,EdTech,2015,USA,Miami,Seed,0.64,17.1,1.94,0.24,1.9,20,0,20,Tier 2 (Mid-size VC),High,Independent,8.814432989690722,1.48,0.0,Crítico (< 6m)
6F652C60,Generative AI,2017,USA,Seattle,Series C+,50.33,229.42,20.78,3.66,13.4,225,0,225,Tier 3 (Angel/Seed),Low,Independent,11.040423484119344,2.11,0.0,Moderado (6-18m)
60249071,Web3/Crypto,2020,USA,New York,Seed,2.99,41.73,1.8,0.95,2.8,53,33,20,Tier 3 (Angel/Seed),Low,Acquired (Fire Sale),23.18333333333333,6.33,0.6226,Crítico (< 6m)
10CC7EBD,Cybersecurity,2022,Canada,Montreal,Series B,109.48,980.87,132.55,8.32,13.0,746,0,746,Tier 3 (Angel/Seed),High,Independent,7.3999999999999995,0.75,0.0,Moderado (6-18m)
561E342B,Generative AI,2018,India,Bengaluru,Pre-IPO,72.56,816.04,72.99,4.41,16.1,297,0,297,Corporate VC (e.g. Google Ventures),Medium,Independent,11.180161665981641,0.73,0.0,Moderado (6-18m)
A1DFA392,ClimateTech,2018,USA,Seattle,Series C+,83.85,753.5,49.32,4.61,17.8,283,88,195,Tier 3 (Angel/Seed),High,Independent,15.277777777777779,1.12,0.311,Moderado (6-18m)
95146EEE,HealthTech,2020,Israel,Tel Aviv,Series A,1.38,32.72,6.23,0.23,4.2,20,0,20,Tier 2 (Mid-size VC),Medium,Closed,5.2520064205457455,0.44,0.0,Crítico (< 6m)
119C2E6D,HealthTech,2019,UK,Cambridge,Seed,1.73,30.95,1.25,0.14,7.2,14,0,14,Tier 3 (Angel/Seed),High,Independent,24.759999999999998,1.34,0.0,Moderado (6-18m)
2EFB23E6,Cybersecurity,2022,USA,San Francisco,Series B,0.0,25.9,1.32,0.73,0.0,39,0,39,Bootstrapped,High,Independent,19.621212121212118,6.64,0.0,Crítico (< 6m)
1D17D4A2,Web3/Crypto,2019,USA,New York,Series B,12.89,94.48,3.91,0.9,12.9,64,39,25,Tier 2 (Mid-size VC),High,Closed,24.163682864450127,2.76,0.6094,Moderado (6-18m)
74C9BAD0,Generative AI,2019,India,Hyderabad,Series A,21.85,88.5,5.92,1.27,15.9,85,14,71,Corporate VC (e.g. Google Ventures),Low,Independent,14.949324324324325,2.57,0.1647,Moderado (6-18m)
22E7888E,HealthTech,2020,USA,Miami,Series C+,130.83,1517.17,60.32,6.29,20.5,450,98,352,Tier 2 (Mid-size VC),High,Independent,25.1520225464191,1.25,0.2178,Saludable (> 18m)
5CE6CFE1,HealthTech,2021,USA,San Francisco,Seed,2.92,34.98,1.46,0.15,11.7,12,0,12,Tier 3 (Angel/Seed),High,Independent,23.95890410958904,1.23,0.0,Moderado (6-18m)
500CCC0E,HealthTech,2020,USA,Austin,Series A,14.48,80.76,3.18,0.54,22.6,40,0,40,Tier 3 (Angel/Seed),Low,Independent,25.39622641509434,2.04,0.0,Saludable (> 18m)
3310861A,HealthTech,2017,USA,San Francisco,Series A,6.01,39.22,3.12,0.87,6.2,55,24,31,Tier 3 (Angel/Seed),Medium,Closed,12.57051282051282,3.35,0.4364,Moderado (6-18m)
66F24BDD,Generative AI,2015,India,Delhi NCR,Seed,2.75,40.6,2.46,0.52,4.4,36,0,36,Corporate VC (e.g. Google Ventures),Low,Closed,16.504065040650406,2.54,0.0,Crítico (< 6m)
0EB0E1DC,ClimateTech,2023,USA,Miami,Seed,1.71,29.6,1.43,0.1,8.5,9,3,6,Tier 3 (Angel/Seed),High,Acquired,20.6993006993007,0.84,0.3333,Moderado (6-18m)
A4350312,HealthTech,2021,China,Beijing,Series B,18.11,84.79,10.21,1.07,15.5,73,18,55,Tier 2 (Mid-size VC),High,Acquired,8.30460333006856,1.26,0.2466,Moderado (6-18m)
14CC1AC7,Generative AI,2013,USA,Boston,Seed,3.8,23.42,4.0,0.46,6.8,26,0,26,Tier 3 (Angel/Seed),High,Independent,5.855,1.38,0.0,Moderado (6-18m)
35ACB8BD,Cybersecurity,2021,UK,Cambridge,Series B,19.13,182.7,11.19,1.12,15.7,77,0,77,Tier 2 (Mid-size VC),Low,Closed,16.327077747989275,1.2,0.0,Moderado (6-18m)
B6CC152F,Cybersecurity,2020,USA,Seattle,Pre-IPO,0.0,7.59,0.52,0.73,0.0,42,0,42,Bootstrapped,High,Independent,14.596153846153845,16.85,0.0,Crítico (< 6m)
CF9F6D3A,HealthTech,2020,UK,London,Seed,1.33,20.77,1.17,0.74,1.6,50,0,50,Tier 2 (Mid-size VC),High,Independent,17.752136752136753,7.59,0.0,Crítico (< 6m)
495E04EA,Robotics,2012,USA,Austin,Series B,24.11,209.71,19.76,1.4,16.1,84,0,84,Tier 2 (Mid-size VC),High,Independent,10.612854251012145,0.85,0.0,Moderado (6-18m)
3D4168C2,ClimateTech,2021,USA,New York,Series A,11.28,129.74,5.47,0.55,17.4,40,6,34,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent,23.718464351005487,1.21,0.15,Moderado (6-18m)
3CB45CEE,Robotics,2016,USA,San Francisco,Series A,1.13,23.25,1.78,0.74,1.3,45,0,45,Corporate VC (e.g. Google Ventures),High,Independent,13.061797752808989,4.99,0.0,Crítico (< 6m)
C46431FC,Robotics,2021,UK,London,Series B,26.39,197.94,7.96,1.59,15.6,127,0,127,Corporate VC (e.g. Google Ventures),Medium,Independent,24.866834170854272,2.4,0.0,Moderado (6-18m)
C3EECDB8,Cybersecurity,2012,USA,Boston,Series C+,47.56,425.46,29.57,3.61,12.8,268,54,214,"Tier 1 (e.g. Sequoia, a16z)",Low,IPO,14.388231315522487,1.46,0.2015,Moderado (6-18m)
42CA2B57,Generative AI,2021,UK,Oxford,Post-IPO,923.95,8601.74,381.45,35.43,26.0,2331,0,2331,Tier 3 (Angel/Seed),High,Independent,22.550111416961595,1.11,0.0,Saludable (> 18m)
D3A56AFA,Generative AI,2013,USA,Miami,Series B,47.7,271.19,10.18,3.97,11.7,202,0,202,Tier 3 (Angel/Seed),Medium,Closed,26.639489194499017,4.68,0.0,Moderado (6-18m)
2CEC0C3B,Generative AI,2017,France,Lyon,Series B,79.83,863.36,35.19,4.14,18.8,305,0,305,Corporate VC (e.g. Google Ventures),High,Independent,24.53424268258028,1.41,0.0,Saludable (> 18m)
1E563CBC,Generative AI,2018,USA,Boston,Series B,18.77,99.17,9.05,0.65,25.0,51,0,51,Tier 2 (Mid-size VC),High,Independent,10.958011049723757,0.86,0.0,Saludable (> 18m)
4511F930,Generative AI,2016,USA,Miami,Series A,57.32,600.92,34.31,2.76,20.0,165,0,165,Tier 2 (Mid-size VC),High,Closed,17.514427280676184,0.97,0.0,Saludable (> 18m)
AE0FCA58,Web3/Crypto,2019,USA,Austin,Seed,2.36,27.75,1.7,0.43,4.5,38,33,5,Tier 2 (Mid-size VC),Low,Closed,16.323529411764707,3.04,0.8684,Crítico (< 6m)
F0589CC7,Robotics,2018,USA,Seattle,Seed,1.02,13.31,2.03,0.38,2.1,35,0,35,Tier 3 (Angel/Seed),Low,Independent,6.55665024630542,2.25,0.0,Crítico (< 6m)
5409AE3A,Generative AI,2025,Israel,Tel Aviv,Series A,19.73,198.62,21.97,0.79,22.2,48,0,48,Tier 3 (Angel/Seed),Medium,Closed,9.040509786071917,0.43,0.0,Saludable (> 18m)
F09F4AB8,Robotics,2020,USA,Austin,Series B,0.0,20.75,0.71,0.4,0.0,30,0,30,Bootstrapped,Medium,Independent,29.225352112676056,6.76,0.0,Crítico (< 6m)
D1579537,Web3/Crypto,2020,Germany,Berlin,Seed,1.91,18.51,1.66,0.44,3.5,31,30,1,Tier 3 (Angel/Seed),High,Acquired (Fire Sale),11.150602409638555,3.18,0.9677,Crítico (< 6m)
AC4EF13E,FinTech,2017,USA,Miami,Series A,5.99,72.45,7.23,0.29,15.4,19,0,19,Tier 2 (Mid-size VC),Medium,Independent,10.020746887966805,0.48,0.0,Moderado (6-18m)
DAC3AED2,HealthTech,2019,Germany,Munich,Seed,3.24,27.08,2.16,0.21,10.5,18,0,18,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,12.537037037037035,1.17,0.0,Moderado (6-18m)
BE412249,Autonomous Vehicles,2015,Israel,Jerusalem,Series B,36.71,392.19,40.52,2.87,12.4,227,115,112,Tier 2 (Mid-size VC),High,Acquired (Fire Sale),9.678923988153997,0.85,0.5066,Moderado (6-18m)
33AF49C6,HealthTech,2021,Japan,Tokyo,Series B,15.09,125.77,4.35,1.0,13.7,64,0,64,Corporate VC (e.g. Google Ventures),Medium,Independent,28.912643678160922,2.76,0.0,Moderado (6-18m)
7D11002D,SpaceTech,2018,USA,New York,Series A,17.71,70.15,3.02,1.1,14.8,65,0,65,Tier 2 (Mid-size VC),Medium,Closed,23.228476821192054,4.37,0.0,Moderado (6-18m)
65835487,Robotics,2021,Germany,Berlin,Series A,7.23,49.75,1.68,0.5,12.0,33,0,33,Tier 2 (Mid-size VC),Medium,Closed,29.61309523809524,3.57,0.0,Moderado (6-18m)
846A876E,HealthTech,2019,USA,Miami,Pre-IPO,232.16,2457.92,157.8,17.99,12.8,955,340,615,Tier 2 (Mid-size VC),High,Closed,15.576172370088718,1.37,0.356,Moderado (6-18m)
3EECE64E,SpaceTech,2024,USA,Austin,Series C+,269.71,1111.5,48.3,6.64,40.0,419,0,419,Tier 3 (Angel/Seed),Medium,Independent,23.012422360248447,1.65,0.0,Saludable (> 18m)
DDD55BBD,ClimateTech,2016,UK,Cambridge,Series B,19.45,228.89,28.9,0.99,17.8,75,22,53,Tier 2 (Mid-size VC),High,Closed,7.920069204152249,0.41,0.2933,Moderado (6-18m)
835070DB,Robotics,2012,USA,San Francisco,Seed,0.84,19.7,0.7,0.42,1.6,34,0,34,Tier 3 (Angel/Seed),Low,Independent,28.142857142857142,7.2,0.0,Crítico (< 6m)
CE6D658F,FinTech,2020,China,Beijing,Seed,0.0,4.5,0.3,0.38,0.0,20,0,20,Bootstrapped,High,IPO,15.0,15.2,0.0,Crítico (< 6m)
5D03426F,Generative AI,2023,Singapore,Singapore,Seed,2.08,13.37,0.58,0.58,3.1,45,0,45,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent,23.051724137931036,12.0,0.0,Crítico (< 6m)
18303C3D,Generative AI,2020,Germany,Berlin,Series B,23.15,284.82,11.02,2.0,11.0,153,0,153,Tier 2 (Mid-size VC),Low,Independent,25.84573502722323,2.18,0.0,Moderado (6-18m)
37CB4619,HealthTech,2014,USA,Boston,Series B,9.75,60.85,7.16,0.46,17.4,30,0,30,Tier 3 (Angel/Seed),High,IPO,8.498603351955307,0.77,0.0,Moderado (6-18m)
9D909C0D,Web3/Crypto,2020,China,Shenzhen,Series B,15.45,166.0,7.67,0.85,16.3,45,24,21,Tier 2 (Mid-size VC),Medium,Closed,21.642764015645373,1.33,0.5333,Moderado (6-18m)
31834BDD,HealthTech,2022,USA,New York,Seed,0.48,12.94,0.74,0.42,0.9,38,20,18,Tier 3 (Angel/Seed),High,Closed,17.486486486486488,6.81,0.5263,Crítico (< 6m)
18DE6C64,ClimateTech,2012,China,Shanghai,Seed,2.62,26.92,1.28,0.15,10.5,10,0,10,Corporate VC (e.g. Google Ventures),High,IPO,21.03125,1.41,0.0,Moderado (6-18m)
478D449D,Robotics,2016,UK,Cambridge,Series B,13.89,174.77,19.04,0.39,28.3,25,0,25,Tier 3 (Angel/Seed),High,Independent,9.179096638655464,0.25,0.0,Saludable (> 18m)
C920BEE6,Generative AI,2021,India,Bengaluru,Series A,4.6,49.13,5.08,0.34,10.5,24,0,24,Tier 2 (Mid-size VC),High,Acquired,9.671259842519685,0.8,0.0,Moderado (6-18m)
FE7ECFF8,Generative AI,2022,Israel,Tel Aviv,Series A,6.98,43.86,5.99,0.49,11.8,46,0,46,Corporate VC (e.g. Google Ventures),Low,Independent,7.32220367278798,0.98,0.0,Moderado (6-18m)
E9410E7A,SpaceTech,2021,USA,New York,Series A,19.57,104.77,5.63,0.94,18.8,69,0,69,Tier 3 (Angel/Seed),High,Independent,18.60923623445826,2.0,0.0,Saludable (> 18m)
F06FCBFA,Generative AI,2025,Israel,Tel Aviv,Series B,14.84,144.15,6.31,0.78,16.9,47,0,47,Tier 3 (Angel/Seed),High,Independent,22.844690966719494,1.48,0.0,Moderado (6-18m)
7480A383,Generative AI,2014,UK,Cambridge,Series B,0.0,17.6,0.97,0.65,0.0,39,0,39,Bootstrapped,High,Independent,18.14432989690722,8.04,0.0,Crítico (< 6m)
4002D933,Cybersecurity,2020,USA,Boston,Seed,1.19,27.05,2.96,0.41,2.3,40,0,40,Tier 3 (Angel/Seed),Low,Closed,9.138513513513514,1.66,0.0,Crítico (< 6m)
A45BC93D,Generative AI,2020,USA,Austin,Seed,3.25,43.3,7.52,0.75,3.8,38,0,38,Tier 3 (Angel/Seed),High,Acquired,5.757978723404255,1.2,0.0,Crítico (< 6m)
A3BFF6F8,FinTech,2021,China,Shanghai,Series B,18.15,214.31,7.85,0.54,28.4,38,0,38,Tier 2 (Mid-size VC),Low,Acquired,27.300636942675162,0.83,0.0,Saludable (> 18m)
EFA1FFCE,HealthTech,2021,USA,San Francisco,Post-IPO,151.5,1304.05,45.01,4.34,34.1,280,84,196,Tier 2 (Mid-size VC),Medium,Closed,28.97245056654077,1.16,0.3,Saludable (> 18m)
89F47FE8,FinTech,2022,USA,Austin,Series C+,31.93,283.15,9.47,0.65,42.6,59,8,51,Tier 3 (Angel/Seed),Medium,Closed,29.899683210137272,0.82,0.1356,Saludable (> 18m)
AFA07D6B,FinTech,2019,China,Hangzhou,Seed,0.44,18.85,2.43,0.3,1.1,17,0,17,Tier 3 (Angel/Seed),High,Independent,7.757201646090535,1.48,0.0,Crítico (< 6m)
3E9A615A,SpaceTech,2013,USA,Boston,Seed,1.64,14.06,0.86,0.92,1.6,50,24,26,Tier 3 (Angel/Seed),Low,Independent,16.348837209302328,12.84,0.48,Crítico (< 6m)
DE1C18C9,Robotics,2019,Israel,Jerusalem,Series A,3.61,31.18,5.97,0.82,3.9,52,0,52,Tier 3 (Angel/Seed),Medium,Independent,5.222780569514238,1.65,0.0,Crítico (< 6m)
969D5EB0,Cybersecurity,2020,Canada,Montreal,Series A,3.75,24.16,0.85,0.57,5.6,33,14,19,Tier 2 (Mid-size VC),High,Closed,28.423529411764708,8.05,0.4242,Crítico (< 6m)
4AE4ABF3,Autonomous Vehicles,2017,China,Shanghai,Seed,1.81,38.28,4.15,0.77,2.1,41,0,41,"Tier 1 (e.g. Sequoia, a16z)",High,Acquired,9.224096385542168,2.23,0.0,Crítico (< 6m)
5F3A920E,Generative AI,2021,USA,Austin,Series B,136.78,1343.35,79.02,8.01,16.9,621,0,621,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent,17.000126550240445,1.22,0.0,Moderado (6-18m)
A39C9005,Generative AI,2017,China,Beijing,Seed,3.28,29.49,1.73,0.66,4.3,55,25,30,Tier 3 (Angel/Seed),Low,Independent,17.046242774566473,4.58,0.4545,Crítico (< 6m)
BCD0EA85,Autonomous Vehicles,2012,China,Shenzhen,Series A,8.88,60.28,3.14,0.77,10.2,69,0,69,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,19.197452229299362,2.94,0.0,Moderado (6-18m)
FB428072,SpaceTech,2020,Israel,Tel Aviv,Series B,22.44,229.37,8.74,2.5,8.6,137,58,79,Corporate VC (e.g. Google Ventures),Medium,Independent,26.24370709382151,3.43,0.4234,Moderado (6-18m)
A7840BA5,FinTech,2021,USA,Boston,Series B,9.05,43.06,5.56,0.82,9.8,47,26,21,Tier 3 (Angel/Seed),Medium,Closed,7.744604316546764,1.77,0.5532,Moderado (6-18m)
3D04E694,HealthTech,2018,India,Hyderabad,Series B,28.17,171.52,20.08,0.74,33.5,57,0,57,Corporate VC (e.g. Google Ventures),High,Independent,8.54183266932271,0.44,0.0,Saludable (> 18m)
32E30F8A,Generative AI,2021,China,Hangzhou,Pre-IPO,277.38,1418.35,71.58,14.73,18.7,1068,0,1068,Tier 3 (Angel/Seed),High,Independent,19.814892428052527,2.47,0.0,Saludable (> 18m)
D7055D9C,FinTech,2019,USA,Boston,Seed,2.14,30.28,5.02,1.05,1.9,53,28,25,"Tier 1 (e.g. Sequoia, a16z)",Low,Closed,6.03187250996016,2.51,0.5283,Crítico (< 6m)
E3A18189,FinTech,2016,USA,Austin,Series B,57.42,434.43,16.79,3.24,17.2,209,91,118,Tier 2 (Mid-size VC),Medium,Independent,25.87432995830852,2.32,0.4354,Moderado (6-18m)
61667C41,Robotics,2014,India,Hyderabad,Seed,0.48,18.49,1.53,0.45,0.9,25,0,25,Tier 2 (Mid-size VC),High,Independent,12.084967320261436,3.53,0.0,Crítico (< 6m)
E4F43F55,HealthTech,2021,USA,San Francisco,Seed,0.87,20.92,2.2,0.49,1.5,36,15,21,Tier 3 (Angel/Seed),High,Independent,9.50909090909091,2.67,0.4167,Crítico (< 6m)
EF2882C7,Cybersecurity,2019,Japan,Kyoto,Series A,0.0,7.89,0.27,0.22,0.0,19,0,19,Bootstrapped,Low,Acquired,29.222222222222218,9.78,0.0,Crítico (< 6m)
7489CD75,FinTech,2022,Israel,Jerusalem,Seed,1.05,20.63,0.77,0.58,1.5,45,17,28,Tier 3 (Angel/Seed),High,Independent,26.79220779220779,9.04,0.3778,Crítico (< 6m)
475453C0,Generative AI,2020,China,Shanghai,Series A,17.49,200.41,25.32,0.97,16.3,61,10,51,Tier 2 (Mid-size VC),High,Independent,7.915086887835702,0.46,0.1639,Moderado (6-18m)
776C5262,FinTech,2018,UK,Cambridge,Seed,11.5,147.79,6.28,0.53,18.3,53,0,53,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent,23.533439490445858,1.01,0.0,Saludable (> 18m)
F2A6C557,ClimateTech,2018,USA,Miami,Series B,125.98,412.46,16.15,8.09,15.4,407,61,346,Corporate VC (e.g. Google Ventures),Medium,Independent,25.539318885448917,6.01,0.1499,Moderado (6-18m)
D1B053CC,Cybersecurity,2015,Israel,Jerusalem,Seed,3.28,20.93,1.85,0.15,13.1,13,0,13,Tier 3 (Angel/Seed),High,Independent,11.313513513513513,0.97,0.0,Moderado (6-18m)
C4CA25AF,ClimateTech,2020,China,Beijing,Seed,0.85,19.6,0.76,0.14,3.5,12,7,5,Tier 2 (Mid-size VC),High,Acquired (Fire Sale),25.789473684210527,2.21,0.5833,Crítico (< 6m)
60C9A250,Generative AI,2020,China,Beijing,Series B,69.89,372.36,12.69,5.04,13.6,279,54,225,Corporate VC (e.g. Google Ventures),High,Independent,29.342789598108748,4.77,0.1935,Moderado (6-18m)
054D9C75,ClimateTech,2021,Israel,Jerusalem,Series A,1.82,32.97,4.55,0.38,3.8,36,0,36,Tier 3 (Angel/Seed),High,Independent,7.246153846153846,1.0,0.0,Crítico (< 6m)
5337945B,ClimateTech,2017,USA,Boston,Series A,6.61,42.96,5.54,0.72,8.1,40,0,40,Corporate VC (e.g. Google Ventures),High,IPO,7.754512635379061,1.56,0.0,Moderado (6-18m)
2DC915F4,Generative AI,2018,China,Shanghai,Series A,23.28,169.16,15.24,2.86,7.9,147,0,147,Tier 3 (Angel/Seed),Low,Independent,11.0997375328084,2.25,0.0,Moderado (6-18m)
C02075D5,HealthTech,2014,UK,Oxford,Seed,1.2,25.34,4.06,0.48,2.1,32,0,32,Tier 3 (Angel/Seed),Medium,Independent,6.241379310344828,1.42,0.0,Crítico (< 6m)
4C261B33,SpaceTech,2018,USA,Miami,Series A,15.72,64.61,2.83,0.83,16.9,49,7,42,Tier 3 (Angel/Seed),Low,Independent,22.830388692579504,3.52,0.1429,Moderado (6-18m)
BD1B0811,ClimateTech,2019,USA,Miami,Series B,73.43,248.64,8.77,3.19,22.3,181,0,181,Tier 3 (Angel/Seed),High,Independent,28.351197263397946,4.36,0.0,Saludable (> 18m)
02D65F80,Robotics,2023,China,Shanghai,Series C+,77.32,552.33,57.79,2.71,27.5,163,0,163,"Tier 1 (e.g. Sequoia, a16z)",Medium,Closed,9.557535905866068,0.56,0.0,Saludable (> 18m)
141C81CE,FinTech,2020,China,Hangzhou,Series B,20.79,220.33,8.93,1.76,11.2,107,0,107,Corporate VC (e.g. Google Ventures),High,Acquired,24.673012318029116,2.37,0.0,Moderado (6-18m)
1B313DF1,Autonomous Vehicles,2021,USA,Seattle,Seed,0.0,39.12,4.75,0.25,0.0,25,0,25,Bootstrapped,High,Independent,8.23578947368421,0.63,0.0,Crítico (< 6m)
608A9259,Cybersecurity,2018,Israel,Tel Aviv,Seed,2.06,21.94,3.06,0.21,6.6,21,5,16,Tier 2 (Mid-size VC),Low,IPO,7.169934640522876,0.82,0.2381,Moderado (6-18m)
B43A1468,Web3/Crypto,2015,USA,Austin,Seed,1.76,32.34,2.05,0.24,5.2,14,11,3,Corporate VC (e.g. Google Ventures),Medium,Closed,15.775609756097564,1.4,0.7857,Crítico (< 6m)
91C9D33C,Web3/Crypto,2018,China,Hangzhou,Seed,0.0,2.84,0.12,0.12,0.0,9,7,2,Bootstrapped,Medium,Closed,23.666666666666668,12.0,0.7778,Crítico (< 6m)
56149189,Generative AI,2018,USA,Boston,Series A,80.69,933.37,41.23,2.83,27.5,191,0,191,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,22.638127577007037,0.82,0.0,Saludable (> 18m)
0AF74059,ClimateTech,2020,USA,San Francisco,Seed,1.01,26.74,4.33,0.61,1.4,43,0,43,Tier 2 (Mid-size VC),High,Independent,6.175519630484988,1.69,0.0,Crítico (< 6m)
72F72CA5,HealthTech,2018,USA,Boston,Series B,15.75,187.21,7.84,0.71,19.4,41,0,41,Tier 3 (Angel/Seed),High,Independent,23.878826530612248,1.09,0.0,Saludable (> 18m)
25462168,EdTech,2022,China,Shenzhen,Seed,1.46,21.09,4.16,0.61,2.1,33,0,33,Tier 2 (Mid-size VC),Medium,Independent,5.069711538461538,1.76,0.0,Crítico (< 6m)
E88BFE19,Robotics,2024,India,Mumbai,Series C+,0.0,33.73,3.33,0.43,0.0,38,13,25,Bootstrapped,High,Closed,10.129129129129128,1.55,0.3421,Crítico (< 6m)
79BC7003,Web3/Crypto,2018,USA,New York,Series B,25.2,181.31,7.78,2.21,10.9,140,95,45,Tier 2 (Mid-size VC),High,Acquired (Fire Sale),23.304627249357328,3.41,0.6786,Moderado (6-18m)
9ADBDABE,FinTech,2021,USA,Miami,Pre-IPO,227.83,2181.51,116.98,9.11,24.7,730,0,730,Tier 2 (Mid-size VC),Medium,Independent,18.648572405539408,0.93,0.0,Saludable (> 18m)
33E00D1B,Cybersecurity,2020,UK,Cambridge,Pre-IPO,73.19,885.28,51.6,2.78,25.4,246,0,246,Tier 3 (Angel/Seed),High,Independent,17.15658914728682,0.65,0.0,Saludable (> 18m)
83C1E4EC,Generative AI,2016,USA,New York,Series B,27.22,208.54,22.43,1.8,14.3,105,8,97,Tier 3 (Angel/Seed),High,Independent,9.297369594293357,0.96,0.0762,Moderado (6-18m)
EAF439E3,Generative AI,2022,USA,Seattle,Seed,5.35,51.69,3.38,0.49,9.1,37,0,37,Tier 2 (Mid-size VC),Low,Independent,15.292899408284024,1.74,0.0,Moderado (6-18m)
D4235B44,Cybersecurity,2016,Israel,Jerusalem,Seed,2.05,35.39,6.06,0.55,3.2,39,16,23,Tier 2 (Mid-size VC),High,Independent,5.839933993399341,1.09,0.4103,Crítico (< 6m)
0350F820,Generative AI,2021,China,Shenzhen,Seed,4.01,53.51,2.87,0.56,6.1,36,14,22,Tier 2 (Mid-size VC),High,IPO,18.644599303135887,2.34,0.3889,Moderado (6-18m)
7C02E0D6,Cybersecurity,2018,USA,Seattle,Series A,2.52,22.5,3.57,0.16,9.7,14,0,14,Tier 3 (Angel/Seed),High,Acquired,6.302521008403362,0.54,0.0,Moderado (6-18m)
B61201F2,Generative AI,2019,UK,London,Series A,111.36,705.69,31.93,3.67,29.5,221,0,221,Tier 3 (Angel/Seed),High,Independent,22.101158784841843,1.38,0.0,Saludable (> 18m)
4030DFEA,ClimateTech,2019,Germany,Berlin,Series B,26.42,172.64,8.59,1.94,13.0,105,31,74,Tier 3 (Angel/Seed),High,Closed,20.09778812572759,2.71,0.2952,Moderado (6-18m)
7790204B,HealthTech,2022,India,Bengaluru,Seed,2.05,33.47,3.13,0.47,3.6,31,15,16,Corporate VC (e.g. Google Ventures),Medium,Independent,10.69329073482428,1.8,0.4839,Crítico (< 6m)
2476B547,FinTech,2015,China,Beijing,Series B,7.29,85.02,2.86,0.47,12.8,26,0,26,Tier 2 (Mid-size VC),High,Independent,29.727272727272727,1.97,0.0,Moderado (6-18m)
162BF154,ClimateTech,2014,China,Hangzhou,Seed,0.87,20.69,0.87,0.59,1.3,40,25,15,Tier 3 (Angel/Seed),High,Acquired (Fire Sale),23.7816091954023,8.14,0.625,Crítico (< 6m)
1727EC2B,SpaceTech,2019,India,Hyderabad,Series C+,184.78,1295.29,64.11,7.33,24.9,452,0,452,Tier 3 (Angel/Seed),Medium,Independent,20.20418031508345,1.37,0.0,Saludable (> 18m)
15D71C6E,Generative AI,2014,India,Bengaluru,Seed,5.96,73.2,2.66,0.67,7.7,41,0,41,Corporate VC (e.g. Google Ventures),Medium,Acquired,27.518796992481203,3.02,0.0,Moderado (6-18m)
93522D8C,Generative AI,2020,China,Hangzhou,Series A,12.38,142.37,5.7,0.66,16.3,55,10,45,Tier 3 (Angel/Seed),Low,Independent,24.977192982456142,1.39,0.1818,Moderado (6-18m)
D54A3030,FinTech,2021,UK,Oxford,Series A,28.0,200.12,6.99,1.48,17.7,76,19,57,Tier 2 (Mid-size VC),Low,Independent,28.62947067238913,2.54,0.25,Moderado (6-18m)
92D17F06,FinTech,2022,USA,Miami,Series A,9.08,111.29,7.22,0.73,10.9,37,17,20,Corporate VC (e.g. Google Ventures),Medium,Independent,15.414127423822716,1.21,0.4595,Moderado (6-18m)
38F69579,Cybersecurity,2021,USA,Seattle,Seed,0.76,27.19,2.77,0.55,1.2,41,0,41,Corporate VC (e.g. Google Ventures),Low,Independent,9.815884476534297,2.38,0.0,Crítico (< 6m)
95081D72,FinTech,2022,France,Lyon,Pre-IPO,70.63,268.57,17.38,4.67,14.8,253,94,159,Tier 2 (Mid-size VC),High,Independent,15.452819332566168,3.22,0.3715,Moderado (6-18m)
6F803641,HealthTech,2021,France,Lyon,Series A,3.84,56.36,3.26,0.21,12.4,21,0,21,Corporate VC (e.g. Google Ventures),Medium,Independent,17.28834355828221,0.77,0.0,Moderado (6-18m)
A7641293,HealthTech,2023,Germany,Munich,Series A,3.16,43.85,2.46,0.38,6.6,23,12,11,Corporate VC (e.g. Google Ventures),Medium,Closed,17.82520325203252,1.85,0.5217,Moderado (6-18m)
88E6AA21,Generative AI,2016,USA,Seattle,Seed,3.55,49.5,5.84,0.87,3.7,49,0,49,Tier 3 (Angel/Seed),Low,Independent,8.476027397260275,1.79,0.0,Crítico (< 6m)
